id,name,link,current_price,original_price,discount_rate,rating_average,quantity_sold,authors,seller_name,category,manufacturer,short_description
23609965,Mùa Linh Cảm,https://tiki.vn/product-p23609965.html?spid=23609966,58600,75000,22,4.8,442,Đoàn Tuấn,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Mùa Linh Cảm đằng sau cái trần trụi, bi thảm của cuộc chiến và 18 cái chết cứ lấp lánh tình người, bản lĩnh của những chiến binh trong một cuộc chiến đẫm máu ở “đất bên ngoài Tổ quốc” mang ý nghĩa cao..."
22411107,Kí Ức Lạc Loài,https://tiki.vn/product-p22411107.html?spid=22411108,132000,198000,33,5.0,74,,PHAN LỆ & FRIENDS,Bút Ký - Tự Truyện,Nhà Xuất Bản Đà Nẵng,"Chuyện bốn người Đức trôi dạt sang Anh, Mỹ trong Ký ức lạc loài phóng chiếu bức tranh ảm đạm, buồn bã của thân phận di dân sau Thế chiến thứ hai.Một thế giới tinh thần cô lập, đơn độc và chìm đắm tro..."
17919575,Hội Kín Xứ An Nam,https://tiki.vn/product-p17919575.html?spid=17919576,128300,189000,32,4.6,2015,"Nguyễn Thanh Xuân, Phan Tín Dụng",Tiki Trading,Phóng Sự - Ký Sự,Nhà Xuất Bản Hội Nhà Văn,"Hội Kín Xứ An NamCuốn sách này nghiên cứu về hội kín ở xứ An Nam, khởi từ sự bất ngờ và ngỡ ngàng của người Pháp về chuỗi sự kiện mưu loạn bạo động diễn ra ở khắp 3 kỳ vương quốc An Nam kéo dài từ cu..."
7778475,Toàn Chân Triết Luận,https://tiki.vn/product-p7778475.html?spid=7778476,49900,80000,38,4.7,1817,"Thu Giang, Nguyễn Duy Cần",Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Cuốn sách thể hiện những quan niệm triết học về vũ trụ, nhân sinh con người như tốt xấu, họa phúc, giàu nghèo dưới cái nhìn của Đạo học Đông phương...."
7496297,"Sơn Nam Nói Về Miền Nam, Cá Tính Miền Nam, Thuần Phong Mỹ Tục Việt Nam",https://tiki.vn/product-p7496297.html?spid=7496299,67200,105000,36,4.8,652,Sơn Nam,Tiki Trading,Phóng Sự - Ký Sự,NXB Trẻ,Cả 3 tập sách trên của nhà văn Sơn Nam đều đã được xuất bản từ những năm 60 - 70. Ở lần xuất bản này cũng không có gì khác hơn ngoài việc tập hợp và giới thiệu cả ba tập sách trên trong cùng một ấn ph...
7496293,Sơn Nam Và Tô Nguyệt Đình - Chuyện Xưa Tích Cũ,https://tiki.vn/product-p7496293.html?spid=7496295,76500,98000,22,4.8,348,Sơn Nam,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,Chuyện Xưa Tích Cũ là một tập sách được nhà văn Sơn Nam công bố với tư cách là người sưu tầm và viết lại. Những câu chuyện ta gặp ở đây thật quen thuộc như đã từng nghe kể đâu đó qua sách vở hoặc qua ...
7496289,Sơn Nam - Lịch Sử Khẩn Hoang Miền Nam (Tái Bản),https://tiki.vn/product-p7496289.html?spid=7496291,89800,115000,22,4.8,920,Sơn Nam,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Lịch Sử Khẩn Hoang Miền Nam là tập sách biên khảo về quá trình chinh phục thiên nhiên, thuần hoá đất đai, lập làng dựng nghiệp đầy khó khăn, thử thách của các cư dân Việt trên vùng đất mới. Vùng đất m..."
4059695,Hương Rừng Cà Mau Và Các Truyện Khác,https://tiki.vn/product-p4059695.html?spid=4060655,108000,138000,22,4.6,366,Sơn Nam,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Hương Rừng Cà Mau Và Các Truyện KhácTập truyện gồm truyện ngắn Hương Rừng và 40 truyện ngắn khác của nhà văn Sơn Nam, lấy bối cảnh là vùng đất cực Nam tổ quốc, với những chi tiết hết sức đặc sắc về đ..."
4059691,Hồi Ký. Từ U Minh Đến Cần Thơ…,https://tiki.vn/product-p4059691.html?spid=4060651,104000,138000,25,4.6,278,Sơn Nam,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,Hồi Ký. Từ U Minh Đến Cần Thơ…Hồi ký Sơn Nam là tổng hợp từ 4 tập hồi ký “Từ U Minh đến Cần Thơ - Ở Chiến Khu 9 – 20 năm giữa lòng đô thị - Bình An” đã được xuất bản từ năm 2000 đến năm 2005. Lần xuấ...
4059689,"Gốc Cây, Cục Đá & Ngôi Sao - Danh Thắng Miền Nam",https://tiki.vn/product-p4059689.html?spid=4060649,69700,80000,13,4.8,206,Sơn Nam,Tiki Trading,Phóng Sự - Ký Sự,NXB Trẻ,"Gốc Cây, Cục Đá & Ngôi Sao - Danh Thắng Miền NamTập sách: Gốc Cây - Cục Đá & Ngôi Sao được nhà văn Sơn Nam công bố lần đầu năm 1969 như một tập tạp văn. Bằng lối viết như trò chuyện trực tiếp..."
3979919,Mekong - Phù Sa Phiêu Bạt,https://tiki.vn/product-p3979919.html?spid=20479287,106200,125000,15,5.0,40,Khải Đơn,Nhà sách Fahasa,Bút Ký - Tự Truyện,,"Khải Đơn không phải là một tác giả mới. Cô là một cây bút quen thuộc với bạn đọc qua nhiều bài xã luận gây chú ý trên báo chí, mạng xã hội và nhiều tác phẩm đã xuất bản như Đừng tháo xuống nụ cười (20..."
1322983,Hoàng Đế,https://tiki.vn/product-p1322983.html?spid=37793707,64700,79000,18,5.0,27,Ryszard Kapuściński,Nhà sách Fahasa,Sách tiếng Việt,Nhà Xuất Bản Lao Động,"            Hoàng Đế        là cuốn sách không chỉ mở đầu sự nghiệp quốc tế của phóng sự gia tầm cỡ nhất Ba Lan, mà còn đưa thể loại phóng sự lên ngang    tầm văn học cao cấp.    Thể loại văn ..."
276177452,Ký sự người nuôi chó,https://tiki.vn/product-p276177452.html?spid=276177453,70000,100000,30,4.8,45,Hoàng Hải Vân,NHÀ SÁCH CHIBOOKS,Phóng Sự - Ký Sự,Nhà Xuất Bản Lao Động,"Qua nhân vật chính là những chú chó, bằng giọng văn từ tốn, khôngg đao to búa lớn, tác giả cuốn Ký sự người nuôi chó đem tới những câu chuyện thú vị về loài chó Phú Quốc trong quá trình nuôi dạy. Cuốn..."
274783225,Hành Trình Giải Mã Tội Ác (Bút ký) - TS. Đào Trung Hiếu,https://tiki.vn/product-p274783225.html?spid=274783226,171000,190000,10,5.0,43,Đào Trung Hiếu,VIETNAMBOOK,Phóng sự - Ký sự - Bút ký,Nhà Xuất Bản Công An Nhân Dân,...
274664152,Vũ Khoan tâm tình gửi lại,https://tiki.vn/product-p274664152.html?spid=274664153,182000,260000,30,4.8,102,Vũ Khoan,Liên Việt Official Store,Phóng sự - Ký sự - Bút ký,Nhà Xuất Bản Hội Nhà Văn,"Vũ Khoan tâm tình gửi lại là cuốn sách tập hợp khoảng 50 bài báo, bài viết và phát biểu của Phó Thủ tướng Vũ Khoan, chủ yếu trong khoảng từ năm 2015 – 2023.Sách gồm 2 phần và 1 Phụ lụcPhần 1 có tiêu..."
273078992,Ký Sự Đồng Quê,https://tiki.vn/product-p273078992.html?spid=273078993,84100,120000,30,5.0,10,Trương Văn Ánh,Tiki Trading,Phóng Sự - Ký Sự,Nhà Xuất Bản Phụ Nữ Việt Nam,"Nhà xuất bản Phụ nữ Việt Nam vừa ấn hành tác phẩm Ký sự đồng quê của tác giả Trương Văn Ánh, quyển sách mới nhất viết về miền quê Tây Nam bộ. Ký sự đồng quê là quyển bút ký đầu tiên bằng tiếng Việt c..."
235728520,Quân Khu Nam Đồng (Bìa Cứng),https://tiki.vn/product-p235728520.html?spid=235728521,184000,235000,22,5.0,157,Bình Ca,Tiki Trading,Phóng Sự - Ký Sự,NXB Trẻ,"Khu tập thể Nam Đồng là khu gia binh lớn nhất thủ đô Hà Nội, được hình thành cách đây hơn 50 năm. Là nơi ở của hơn 500 gia đình cán bộ quân đội trung, cao cấp, hơn 70 vị tướng đã từng sinh sống và trư..."
195545383,Giông Tố,https://tiki.vn/product-p195545383.html?spid=195545386,61920,86000,28,5.0,198,Vũ Trọng Phụng,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Học,"Giông tố là tác phẩm mang nội dung châm biếm sâu sắc về một xã hội mục nát, sự hỗn loạn khi pha trộn hai nền văn hóa giữa Tây và ta, thể hiện rõ sự bần cùng của những người nghèo khổ và lên án thái độ..."
195545340,Việc Làng,https://tiki.vn/product-p195545340.html?spid=195545341,32800,45000,27,5.0,19,Ngô Tất Tố,Tiki Trading,Phóng Sự - Ký Sự,Nhà Xuất Bản Văn Học,"Ra đời cách đây ba phần tư thế kỷ, Phóng sự Việc làng giới thiệu với bạn đọc, nhất là thế hệ trẻ và với độc giả ở các vùng miền khác trong cả nước ta về “cuộc đời và con người trong bức tranh làng quê..."
187827447,Hội họa Bùi Xuân Phái và tôi,https://tiki.vn/product-p187827447.html?spid=187827449,121000,150000,19,5.0,83,Trần Hậu Tuấn,Tiki Trading,Phóng Sự - Ký Sự,NXB Trẻ,"Tập tùy bút gồm 12 tùy bút in kèm tranh Bùì Xuân Phái của nhà sưu tập tranh Trần Hậu Tuấn. Trần Hậu Tuấn đưa ta vào một cuộc cuộc phiêu lưu tinh thần thuần túy, một cuộc hành hương qua một thiên nhiên..."
184495969,Combo Sơn Nam - Lịch Sử Khẩn Hoang Miền Nam Và Tìm Hiểu Đất Hậu Giang - Lịch Sử Đất An Giang ( Tặng sổ tay),https://tiki.vn/product-p184495969.html?spid=184495970,162680,196000,17,5.0,24,Sơn Nam,NHBook,Phóng Sự - Ký Sự,NXB Trẻ,"Combo Sơn Nam - Lịch Sử Khẩn Hoang Miền Nam Và Tìm Hiểu Đất Hậu Giang - Lịch Sử Đất An Giang ( Tặng sổ tay)1. Lịch Sử Khẩn Hoang Miền Nam là tập sách biên khảo về quá trình chinh phục thiên nhiên, th..."
175724215,Dấu Thời Gian - Khát Vọng Của Người Xưa,https://tiki.vn/product-p175724215.html?spid=175724217,87000,130000,33,4.8,41,Trần Bảo Định,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Tổng hợp TP.HCM,"Theo nhịp thời gian, Trần Bảo Định nhận ra mối tương liên thế hệ sĩ phu - trí thức Việt Nam đầu thế kỷ XX và sự tiếp nối giữa Duy Tân và Minh Tân; giữa các thế hệ chí sĩ yêu nước từ Trần Chánh Chiếu, ..."
168559521,Sự Trung Thực Của Xác Chết – Ghi Chép Của Một Nhà Pháp Y,https://tiki.vn/product-p168559521.html?spid=168559523,67700,99000,32,4.8,1813,Hajime Nishio,Tiki Trading,Phóng Sự - Ký Sự,Nhà Xuất Bản Thế Giới,"Chết là phần bóng tối của sự sống vốn vẫn quay lưng về phía chúng ta. -Rainer Maria RilkeKhi nghe đến hai chữ “pháp y”, mọi người sẽ liên tưởng đến điều gì?Có lẽ nhiều người sẽ mường tượng tới những..."
77745187,Đi Hoang Qua Miền Hoa Lệ - Tập 2,https://tiki.vn/product-p77745187.html?spid=82865253,89600,128000,30,4.8,51,,Liên Việt Official Store,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Học,"Tôi đã sống, hoài niệm và viết về họ trên một vài chặng đường đời không dễ gì và cũng không nên bị bỏ qua. Dù người thích cảnh vẻ thanh tao thì gọi đó là những phóng sự về các câu chuyện “dưới rốn”. V..."
77745099,Đi Hoang Qua Miền Hoa Lệ - Tập 1,https://tiki.vn/product-p77745099.html?spid=82864169,89600,128000,30,4.8,54,,Liên Việt Official Store,Nhà Sách Tiki,Nhà Xuất Bản Tổng hợp TP.HCM,"Tôi đã sống, hoài niệm và viết về họ trên một vài chặng đường đời không dễ gì và cũng không nên bị bỏ qua. Dù người thích cảnh vẻ thanh tao thì gọi đó là những phóng sự về các câu chuyện “dưới rốn”. V..."
76688191,Trúc Thư Kỷ Niên,https://tiki.vn/product-p76688191.html?spid=76688192,155000,189000,18,4.8,207,Khuyết Danh,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Học,"Căn cứ vào lời giới thiệu của tác giả ở đầu cuốn sách, có thể xác định Trúc thư kỷ niên là một bộ sử của nước Ngụy thời Chiến Quốc, được dùng làm đồ tùy táng chôn theo trong mộ của Ngụy Tương vương (..."
76208892,TRUNG QUỐC TRẺ,https://tiki.vn/product-p76208892.html?spid=76208893,146000,218000,33,4.8,38,Zak Dychtwald,PHAN LỆ & FRIENDS,Bút Ký - Tự Truyện,Nhà Xuất Bản Phụ Nữ,"ác giả Zak Dychtwald lần đầu đặt chân đến Trung Quốc vào năm 20 tuổi. Anh đã dành nhiều năm đắm mình trong nền văn hóa, học ngôn ngữ và gặp gỡ nhiều bạn bè cùng trang lứa, trong căn hộ chung cư và ký ..."
55298780,Chúng Tôi Thời Hậu Chiến,https://tiki.vn/product-p55298780.html?spid=55298781,93200,139000,33,4.8,223,Vũ Công Chiến,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Lao Động,Chúng Tôi Thời Hậu ChiếnTác phẩm khắc họa chân thực cuộc sống của những người lính sau ngày 30/4/1975. Tuy chỉ là những người lính trong một đơn vị nhưng gương mặt của họ cũng đại diện cho cả một thế...
48265395,Thượng Kinh Ký Sự,https://tiki.vn/product-p48265395.html?spid=48265396,52800,88000,40,4.6,140,Hải Thượng Lãn Ông,VIETNAMBOOK,Phóng Sự - Ký Sự,Nhà Xuất Bản Hội Nhà Văn,"“Ký sự lên Kinh” (Thượng Kinh ký sự) là một tác phẩm hay, không những với lối viết giản dị, sinh động, mà còn cung cấp cho người đọc rất nhiều hiểu biết về Hà Nội thời Lê Mạt. Cuốn này được viết sau k..."
24348209,Một Nụ Cười Nào Đó,https://tiki.vn/product-p24348209.html?spid=33546112,68800,86000,20,5.0,56,Francoise Sagan,Sách Phượng Hoàng,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Hóa - Văn Nghệ TP.HCM,"Câu chuyện xoay quanh một cô sinh viên Luật đại học Sorbonne phải lòng một người đàn ông lớn tuổi đã có vợ, oái ăm thay lại là cậu ruột của người bạn trai. Một câu chuyện giản đơn, thậm chí tầm thường..."
13383501,Interpol Việt Nam - Những Chiến Công VPI.COM,https://tiki.vn/product-p13383501.html?spid=13383502,60000,90000,33,4.8,103,Phạm Thục,Tiki Trading,Phóng Sự - Ký Sự,Nhà Xuất Bản Tổng hợp TP.HCM,"Từ những năm đầu của thế kỷ XX, tình hình hoạt động của các loại tội phạm mang tính xuyên biên giới ở một số quốc gia thuộc châu Âu, châu Mỹ diễn biến phức tạp, gây ra nhiều hậuquả nghiêm trọng. Các t..."
10565506,Cành Vàng Bách Khoa Thư Về Văn Hóa Nguyên Thủy,https://tiki.vn/product-p10565506.html?spid=10565507,415800,693000,40,4.8,348,,VIETNAMBOOK,Phóng Sự - Ký Sự,Nhà Xuất Bản Tri Thức,...
4977817,"Sơn Nam - ĐBSCL - Nét Sinh Hoạt Xưa, Văn Minh Miệt Vườn (Mới)",https://tiki.vn/product-p4977817.html?spid=4978853,87200,105000,17,4.8,503,Sơn Nam,Tiki Trading,Nhà Sách Tiki,NXB Trẻ,Đây là tập sách của nhà Nam Bộ học Sơn Nam về những sinh hoạt truyền thống của nhân dân Đồng bằng song Cửu Long thông qua những lễ hội và hò vè đối đáp cũng những sinh hoạt của cư dân vùng Miệt Vườn N...
4059687,"Giới Thiệu Sài Gòn Xưa, Ấn Tượng 300 Năm, Tiếp Cận Với Đồng Bằng Sông Cửu Long",https://tiki.vn/product-p4059687.html?spid=4060647,74200,95000,22,4.8,469,Sơn Nam,Tiki Trading,Sách tiếng Việt,NXB Trẻ,"Giới Thiệu Sài Gòn Xưa, Ấn Tượng 300 Năm, Tiếp Cận Với Đồng Bằng Sông Cửu LongKỷ niệm 310 năm hình thành và phát triển (1698-2008) Sài Gòn - TP.HCM và vùng đất Nam Bộ, Nhà xuất bản Trẻ trân trọng giớ..."
4059681,Dạo Chơi - Tuổi Già,https://tiki.vn/product-p4059681.html?spid=4060641,78900,95000,17,4.8,169,Sơn Nam,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Dạo Chơi - Tuổi GiàỞ độ tuổi 70, ông – già – đi – bộ Sơn Nam không chỉ in dấu chân mình loanh quanh vùng đất đồng bằng sông Cửu Long và miền Đông Nam Bộ mà còn vươn rộng, vươn xa hơn. Ông đến với Hà ..."
574736,Phan Khôi: Vấn Đề Phụ Nữ Ở Nước Ta ,https://tiki.vn/product-p574736.html?spid=310953,125000,175000,29,4.7,167,Phan Khôi,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Phụ Nữ,"Phan Khôi: Vấn Đề Phụ Nữ Ở Nước Ta Phan Khôi: Vấn đề phụ nữ ở nước ta là cuốn sách tư liệu gồm 6 phần, tập hợp những bài viết và tác phẩm của Phan Khôi về vấn đề phụ nữ. Có thể nói, Phan Khôi là một ..."
274919181,Đang cấp cứu,https://tiki.vn/product-p274919181.html?spid=274919185,140030,209000,33,4.8,46,Lý Hồng Chính,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Dân Trí,"Bên ngoài ICU, bác sĩ cùng người nhà bệnh nhân phải đưa ra quyết định thế nào: từ bỏ hay tiếp tục điều trị? Bệnh cảm có đơn giản thật không? Ăn một cây kem có thể trả giá lớn đến đâu? Da khô có thể gâ..."
272913854,"Người Bạn Tài Hoa Và Chí Tình (Tiểu luận - Nghiên cứu - Sáng tác) - Tác giả Marian Tkachev; Thúy Toàn, Phạm Vĩnh Cư (Chủ biên và dịch)",https://tiki.vn/product-p272913854.html?spid=272913855,99000,165000,40,5.0,1,Marian Tkachev,VIETNAMBOOK,Bút Ký - Tự Truyện,Nhà Xuất Bản Hội Nhà Văn,...
271518306,Đường Vào Phóng Sự Điều Tra,https://tiki.vn/product-p271518306.html?spid=271518309,51200,64000,20,5.0,4,Ngọc Trân,NXB TỔNG HỢP,Phóng Sự - Ký Sự,Nhà Xuất Bản Tổng hợp TP.HCM,"Phóng sự điều tra thành công không nhất thiết phải kết thúc với việc ai đó bị tống giam. David Kaplan, một phóng viên điều tra kỳ cựu, cho rằng việc đánh đồng báo chí điều tra với báo chí chống tham..."
213861824,Tuồng Hát Cải Lương - Khảo & Luận,https://tiki.vn/product-p213861824.html?spid=213861825,174500,280000,38,4.8,55,Nguyễn Phúc An,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Tổng hợp TP.HCM,"Hai thập niên 1955 - 1975 được coi là thời hoàng kim của bộ môn cải lương tại miền Nam với sự xuất hiện của một lớp nghệ sĩ mới, mỗi người có một phong cách diễn xuất và giọng ca độc đáo riêng mà sau ..."
213860874,Lời nguyện cầu cho những linh hồn phiêu dạt (Tái bản 12/2022),https://tiki.vn/product-p213860874.html?spid=213860877,87000,130000,33,4.8,68,Đoàn Tuấn,Tiki Trading,Nhà Sách Tiki,Nhà Xuất Bản Tổng hợp TP.HCM,"Chiến tranh không chỉ là những đoàn quân ra trận; những bản tổng kết rực rỡ hay những huân, huy chương rạng ngời. Đối với những người lính, họ nhìn chiến tranh bằng cặp mắt khác. Họ soi rõ ngọn ngành ..."
